date,ln_WTI,ln_GDP,ln_CPI,Interest,ln_FX
2022-05-01,4.696402799738487,26.942659585267904,4.745099758877079,3.52083333333333,3.5546324627458064
2022-06-01,4.743514975608143,26.946014759228966,4.751947133127332,3.61645833333333,3.554014778790362
2022-07-01,4.621230525534605,26.9493587136308,4.7587479395302275,3.71208333333333,3.5533967130656237
2022-08-01,4.539726907855232,26.95269152325886,4.765502807209893,3.80770833333333,3.552778265099383
2022-09-01,4.433884650528626,26.956013262153334,4.7722123526269025,3.90333333333333,3.5521594344185536
2022-10-01,4.472264447941055,26.959324003619034,4.778877179915878,3.99895833333333,3.551540220549172
2022-11-01,4.435217532235049,26.96262382023509,4.785497881211927,4.09458333333333,3.5509206230163923
2022-12-01,4.336468741085115,26.965912783864496,4.79207503696633,4.19020833333333,3.550300641344486
2023-01-01,4.35828450772888,26.969190965663504,4.798609216251931,4.28583333333333,3.549680275056839
2023-02-01,4.3416294402641595,26.970903533022657,4.799746740199494,4.276111111111108,3.550856112705244
2023-03-01,4.294258054081901,26.972613172508314,4.800882971656426,4.266388888888887,3.5520305693831116
2023-04-01,4.375081520472341,26.974319894114615,4.80201791355653,4.256666666666665,3.553203648330418
2023-05-01,4.270790304319298,26.976023707784606,4.803151568823633,4.246944444444443,3.5543753527757493
2023-06-01,4.252033193797796,26.9777246234106,4.80428394037163,4.237222222222222,3.5555456859363574
2023-07-01,4.331647396094221,26.979422650834525,4.805415031104526,4.2275,3.556714651018211
2023-08-01,4.399204336489628,26.981117799848246,4.806544843916484,4.217777777777778,3.5578822512160477
2023-09-01,4.493400285145081,26.982810080193918,4.807673381691869,4.208055555555557,3.55904848971343
2023-10-01,4.4501469033314764,26.984499501564333,4.808800647305292,4.198333333333335,3.5602133696827933
2023-11-01,4.352662188543965,26.98618607360322,4.809926643621652,4.188611111111113,3.5613768942855
2023-12-01,4.275276264727001,26.98786980590562,4.811051373496182,4.178888888888892,3.5625390666718904
2024-01-01,4.3061221780128776,26.989550708018164,4.812174839774494,4.16916666666667,3.563699889981333
